# AUTO-GENERATED by tools/build_questline_dag.py -- DO NOT EDIT, re-emit.
# TIER 1 of docs/specs/SPEC-questline-dag-20260728.md: EMIT THE GRAPH, ASSERT NOTHING.
# Directed edges over EVENT FLAGS. target_flag is always a live AP check.
#   sense=set     the source must be SET   -> a PREREQUISITE. A CANDIDATE access rule, not one yet.
#   sense=clear   the source must be CLEAR -> an EXCLUSION. Never an access rule; this is the
#                 argument FOR the missable tag.
#   sense=unknown the corpus does not encode the polarity. UNUSABLE. Tallied, never guessed.
# 🛑 NOTHING IN THE WORLD READS THIS FILE. Every check named here keeps its missable tag.
# 🛑 An edge is CO-OCCURRENCE + a polarity rule, not proof: datamine_lot_gates pairs every flag test
#   in an event with every award in it, so a test on a branch that never reaches the award is here.
# 🛑 ABSENCE IS NOT SAFETY. Every corpus below reads an AWARD SITE. A questline that gates whether a
#   FIGHT EXISTS leaves no award-site trace -- f510110 (Fortissax), the case this spec was written
#   from, is absent BY CONSTRUCTION and the tool asserts that absence out loud.
# alt_group groups edges READ AT ONE SITE; `group_semantics` says what that grouping MEANS, and it
#   is `unknown` unless the data proves otherwise -- `any` only for separate call sites of one
#   common event (f400191's three triggers), `all` only for the `&&` conjuncts of one enabler
#   condition (f1039537050's three). 🛑 An earlier version called EVERY group "alternatives"; that
#   was OUR claim wearing the game's clothes, and an OR read of a conjunction is an
#   UNDER-constrained rule. A consumer may act on `any` / `all` only.
# source_locator: how the source's region was placed -- flag_decode > setter_map > common_map >
#   test_map (WEAKEST: where the flag MATTERS, not where it lives -- good enough for a missable tag,
#   never for an access rule). Empty = unplaced.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails on a degenerate parse):
#   edges 300 over 164 target check(s) | sense: set 153, clear 22, unknown 125
#   by tool: esd_gifts 112, lot_gates 176, treasure_enablers 12
#   source kind: check 5, npc_state 106, world 189
#   targets: 116 with a PREREQUISITE (sense=set), 16 with an EXCLUSION (sense=clear)
#   CORROBORATION: 88 of 164 target check(s) are ALREADY missable-tagged (54%); the tag set holds 289 checks in total
#   cross-region edges: 59 (10 whose target is NOT missable-tagged)
#   alt_group semantics: all 2, any 11, single 164, unknown 39 (a group claims OR/AND only where the DATA proves it)
#   edges DEGRADED to unusable by a guard (each is a refusal, not a loss): context-branch-unresolved 7, enabler-not-an-eventflag-test-above-the-enable 2, esd-paths-disagree 3, esd-received-memo 83, lot_gates-senses-disagree 2, treasure-verb-crossproduct 28
#   source flags LABELLED from FromSoft's own event names: 201 of 300 edge(s) (67%); by emevd_batch 1, emevd_event 95, esd_talk 105
#   source region located by: none 120, esd_talk_map 40, flag_decode 83, setter_map 42, test_map 15
#   dropped rows (a filter with no tally is a lie): esd_gifts:duplicate-row 3, esd_gifts:lot-has-no-flag 51, esd_gifts:self-loop 1, esd_gifts:sentinel-source 2, esd_gifts:target-not-a-live-check 129, lot_gates:duplicate-row 51, treasure_enablers:duplicate-row 3, treasure_enablers:no-entity-handle 66
#   contexts with NO polarity rule (-> unknown, never guessed): !EventFlag 1, ? 6, EventFlag 1, GotoIf 2, if 1
# ACCEPTANCE (SPEC §7, asserted on the finished pipeline by name):
#   [ok] f400191 Golden Seed / Stormhill Shack -- 3 triggers in ONE alt_group with semantics=any (separate call sites of one common event); found gates [3708, 3709, 1041389414] in 1 group(s), semantics ['any']
#   [ok] f400191 polarity -- every trigger is a POSITIVE prerequisite (commonarg/WaitFor); senses ['set']
#   [ok] f1039537050 Gelmir enabler -- a CONJUNCTION, not alternatives -- three `&&` conjuncts of one WaitFor must read semantics=all; got ['all']
#   [ok] f400001 Rold Medallion (Melina handover) -- the easy end of the graph: 1 ESD-gift edge(s)
#   [ok] f65660 <- 11007992 -- the EndIf INVERSION -- `EndIf(EventFlag(X))` ends the event when X is SET, so the award below needs X CLEAR; reading it the naive way mints a false prerequisite. senses ['clear']
#   [ok] f400470 <- 1047419201 -- the ESD gate_sense=1 mapping -- Great-Jar's Arsenal is handed over behind a SET flag; if the 1/0 mapping inverts, this is the fixture that says so. senses ['set']
#   [ok] f580600 <- 9146 (treasure enabler) -- the one known real cross-region prerequisite; senses ['set']
#   [ok] f510110 Fortissax -- ABSENT BY CONSTRUCTION -- no award-site corpus can see an arena-existence gate; absence here is the BLIND SPOT, never evidence of safety (SPEC §5)
source_flag	target_flag	sense	evidence	tool	source_label	source_label_ja	label_source	label_setters	basis	alt_group	group_semantics	source_kind	source_region	source_locator	target_region	cross_region	target_ap_id	target_name
7623	400614	set	$InitializeCommonEvent(90005776) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:400614:90005776	single	world	Scadu Altus	test_map	Enir Ilim	yes	7900067	Enir Ilim :: Soiled Loincloth - around Gate of Divinity, may be sweep-granted by Radahn, Consort of Miquella (m20_01) [f400614]
2044460180	400614	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400614:90005774	any	world	Ancient Ruins	flag_decode	Enir Ilim	yes	7900067	Enir Ilim :: Soiled Loincloth - around Gate of Divinity, may be sweep-granted by Radahn, Consort of Miquella (m20_01) [f400614]
21019316	400620	unknown	talk 416002101 gate_sense=0 lot 106200	esd_gifts	set by NPC talk 416002101 on m21_01_00_00		esd_talk	1	esd-received-memo	esd_gifts:400620:416002101	unknown	npc_state	Shadow Keep	esd_talk_map	Shadow Keep	no	7770634	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400620]
21019317	400620	unknown	talk 416002101 gate_sense=0 lot 106200	esd_gifts	set by NPC talk 416002101 on m21_01_00_00		esd_talk	1	esd-received-memo	esd_gifts:400620:416002101	unknown	npc_state	Shadow Keep	esd_talk_map	Shadow Keep	no	7770634	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400620]
21019328	400620	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400620:90005750	single	world			Shadow Keep	unknown	7770634	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400620]
7621	400622	set	$InitializeCommonEvent(90005776) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:400622:90005776	single	world	Scadu Altus	test_map	Shadow Keep	yes	7900070	Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400622]
21019331	400622	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400622:90005750	single	world			Shadow Keep	unknown	7900070	Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400622]
4408	400624	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400624:90005750	single	world			Enir Ilim	unknown	7900075	Enir Ilim :: Furious Blade of Ansbach - near Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400624]
21019332	400625	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400625:90005750	single	world			Shadow Keep	unknown	7900080	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f400625]
2048439206	400630	unknown	talk 419006100 gate_sense=1 lot 106300	esd_gifts	set by NPC talk 419002200 on m22_00_00_00		esd_talk	2	esd-received-memo	esd_gifts:400630:419006100	unknown	npc_state	Gravesite	flag_decode	Gravesite	no	7773750	Gravesite :: Thiollier's Concoction [f400630]
2048439207	400630	set	talk 419006100 gate_sense=1 lot 106300	esd_gifts					esd-walk-gate-sense	esd_gifts:400630:419006100	unknown	world	Gravesite	flag_decode	Gravesite	no	7773750	Gravesite :: Thiollier's Concoction [f400630]
2048439225	400630	unknown	talk 419006100 gate_sense=1 lot 106300	esd_gifts	set by NPC talk 419002200 on m22_00_00_00		esd_talk	2	esd-received-memo	esd_gifts:400630:419006100	unknown	npc_state	Gravesite	flag_decode	Gravesite	no	7773750	Gravesite :: Thiollier's Concoction [f400630]
2048439228	400630	unknown	talk 419006100 gate_sense=1 lot 106300	esd_gifts	set by NPC talk 419002200 on m22_00_00_00		esd_talk	2	esd-received-memo	esd_gifts:400630:419006100	unknown	npc_state	Gravesite	flag_decode	Gravesite	no	7773750	Gravesite :: Thiollier's Concoction [f400630]
22000496	400632	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400632:90005774	single	world	Cerulean	setter_map	Cerulean	no	7770639	Cerulean :: St. Trina's Smile - near Garden of Deep Purple, may be sweep-granted by Putrescent Knight (m22_00) [f400632]
4469	400634	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400634:90005750	single	world			Enir Ilim	unknown	7900088	Enir Ilim :: Thiollier's Trousers - near Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400634]
4385	400642	set	talk 415006100 gate_sense=1 lot 106410	esd_gifts					esd-walk-gate-sense	esd_gifts:400642:415006100	single	world			Gravesite	unknown	7773752	Gravesite :: Black Syrup [f400642]
4386	400644	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400644:90005750	any	world			Enir Ilim	unknown	7770641	Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]
4387	400644	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400644:90005750	any	world			Enir Ilim	unknown	7770641	Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]
2045429280	400644	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400644:90005750	any	world	Gravesite	flag_decode	Enir Ilim	yes	7770641	Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, may be sweep-granted by Needle Knight Leda (m20_01) [f400644]
2045410180	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world	Gravesite	flag_decode	Enir Ilim	yes	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2045429297	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world	Gravesite	flag_decode	Enir Ilim	yes	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2047460184	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world			Enir Ilim	unknown	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2048400180	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world			Enir Ilim	unknown	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2048440180	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world	Ensis	flag_decode	Enir Ilim	yes	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2049460180	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world			Enir Ilim	unknown	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2050470180	400645	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400645:90005774	any	world			Enir Ilim	unknown	7900095	Enir Ilim :: Verdigris Greaves - around Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400645]
2051459220	400660	unknown	talk 420006100 gate_sense=0 lot 106600	esd_gifts	set by NPC talk 420006100 on m61_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400660:420006100	single	npc_state	Scadu Altus	flag_decode	Scadu Altus	no	7773753	Scadu Altus :: Hole-Laden Necklace [f400660]
2051459208	400661	unknown	talk 420006100 gate_sense=0 lot 106630	esd_gifts	set by NPC talk 420006100 on m61_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400661:420006100	unknown	npc_state	Scadu Altus	flag_decode	Scadu Altus	no	7900096	Scadu Altus :: Beloved Stardust [f400661]
2051459217	400661	clear	talk 420006100 gate_sense=0 lot 106610	esd_gifts					esd-walk-gate-sense	esd_gifts:400661:420006100	unknown	world	Scadu Altus	flag_decode	Scadu Altus	no	7900096	Scadu Altus :: Beloved Stardust [f400661]
2051459208	400662	unknown	talk 420006100 gate_sense=1 lot 106620	esd_gifts	set by NPC talk 420006100 on m61_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400662:420006100	single	npc_state	Scadu Altus	flag_decode	Scadu Altus	no	7773755	Scadu Altus :: Ruins Map (3rd) [f400662]
2051450800	400666	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400666:90005750	single	world	Scadu Altus	flag_decode	Scadu Altus	no	7773757	Scadu Altus :: [Sorcery] Cherishing Fingers - around Recluses' River Upstream, may be sweep-granted by Ralva the Great Red Bear (m61_49_45) [f400666]
2051459742	400671	set	$InitializeCommonEvent(90005750) arg5	lot_gates	set by NPC talk 409006100 on m61_00_00_00		esd_talk	1	commonarg-positive-by-construction	lot_gates:400671:90005750	single	npc_state	Scadu Altus	flag_decode	Scadu Altus	no	7773759	Scadu Altus :: Sword of Night - near Cathedral of Manus Metyr, may be sweep-granted by Rakshasa (m61_51_44) [f400671]
2051450180	400672	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:400672:90005774	single	world	Scadu Altus	flag_decode	Scadu Altus	no	7773760	Scadu Altus :: Claws of Night - near Cathedral of Manus Metyr, may be sweep-granted by Rakshasa (m61_51_44) [f400672]
21009210	400690	unknown	!EventFlag(21009214))); GotoIf(L1, EventFlag(21009210)); Got	lot_gates	set by NPC talk 413002100 on m21_00_00_00		esd_talk	1	context-branch-unresolved	lot_gates:400690:4931	unknown	npc_state			Scadu Altus	unknown	7770643	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]
21009211	400690	unknown	1, EventFlag(21009210)); GotoIf(L2, EventFlag(21009211)); End	lot_gates	set by NPC talk 413002100 on m21_00_00_00		esd_talk	1	context-branch-unresolved	lot_gates:400690:4931	unknown	npc_state			Scadu Altus	unknown	7770643	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]
21009214	400690	set	)); EndIf(!(EventFlag(21009240) && !EventFlag(21009214))); Go	lot_gates	set by NPC talk 413002100 on m21_00_00_00		esd_talk	1	endif-negated-bailout	lot_gates:400690:4931	unknown	npc_state			Scadu Altus	unknown	7770643	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]
21009240	400690	clear	dIf(!PlayerIsInOwnWorld()); EndIf(!(EventFlag(21009240) && !Event	lot_gates	set by NPC talk 413002100 on m21_00_00_00		esd_talk	1	endif-bailout-inverts	lot_gates:400690:4931	unknown	npc_state			Scadu Altus	unknown	7770643	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400690]
21009213	400692	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400692:90005750	single	world			Scadu Altus	unknown	7770644	Scadu Altus :: Queelign's Greatsword - around Shadow Keep Main Gate, may be sweep-granted by Golden Hippopotamus (m21_00) [f400692]
2049399741	400702	unknown	talk 406006100 gate_sense=0 lot 107020	esd_gifts	set by NPC talk 406006100 on m61_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400702:406006100	single	npc_state	Jagged Peak	flag_decode	Jagged Peak	no	7773762	Jagged Peak :: [Incantation] Dragonbolt of Florissax [f400702]
2049399729	400704	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400704:90005750	single	world	Jagged Peak	flag_decode	Jagged Peak	no	7900102	Jagged Peak :: Flowerstone Gavel - near Rest of the Dread Dragon, may be sweep-granted by Jagged Peak Drake (m61_49_41) [f400704]
4267	400710	set	talk 403006100 gate_sense=1 lot 107100	esd_gifts					esd-walk-gate-sense	esd_gifts:400710:403006100	unknown	world			Jagged Peak	unknown	7773764	Jagged Peak :: Igon's Furled Finger - around Foot of the Jagged Peak, may be sweep-granted by Bayle the Dread (m61_54_39) [f400710]
2052409207	400710	unknown	talk 403006100 gate_sense=0 lot 107100	esd_gifts	set by NPC talk 403006100 on m61_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400710:403006100	unknown	npc_state	Jagged Peak	flag_decode	Jagged Peak	no	7773764	Jagged Peak :: Igon's Furled Finger - around Foot of the Jagged Peak, may be sweep-granted by Bayle the Dread (m61_54_39) [f400710]
2052409211	400712	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400712:90005750	single	world	Jagged Peak	flag_decode	Jagged Peak	no	7773766	Jagged Peak :: Igon's Greatbow with Ash of War: Igon's Drake Hunt - near Foot of the Jagged Peak, may be sweep-granted by Bayle the Dread (m61_54_39) [f400712]
2052409212	400714	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400714:90005750	single	world	Jagged Peak	flag_decode	Jagged Peak	no	7900112	Jagged Peak :: Igon's Bell Bearing - near Foot of the Jagged Peak, may be sweep-granted by Bayle the Dread (m61_54_39) [f400714]
20009263	400721	unknown	talk 402002000 gate_sense=0 lot 107211	esd_gifts	set by NPC talk 402002000 on m20_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400721:402002000	single	npc_state	Belurat	esd_talk_map	Belurat	no	7770648	Belurat :: [Sorcery] Watchful Spirit - around Belurat, Tower Settlement, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f400721]
20009272	400722	unknown	talk 402002000 gate_sense=0 lot 107220	esd_gifts	set by NPC talk 402002000 on m20_00_00_00		esd_talk	1	esd-received-memo	esd_gifts:400722:402002000	single	npc_state	Belurat	esd_talk_map	Gravesite	yes	7770649	Gravesite :: Gourmet Scorpion Stew [f400722]
20009293	400723	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400723:90005750	single	world			Belurat	unknown	7770650	Belurat :: Gourmet Scorpion Stew - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f400723]
2049449211	400730	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400730:90005750	single	world	Scadu Altus	flag_decode	Scadu Altus	no	7773768	Scadu Altus :: Dryleaf Arts with Ash of War: Palm Blast - around Moorth Ruins, may be sweep-granted by Dryleaf Dane (m61_49_44) [f400730]
4566	400732	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400732:90005750	single	world			Enir Ilim	unknown	7770651	Enir Ilim :: Dane's Footwork - near Gate of Divinity, may be sweep-granted by Needle Knight Leda (m20_01) [f400732]
4286	400740	set	$InitializeCommonEvent(90005750) arg5	lot_gates					commonarg-positive-by-construction	lot_gates:400740:90005750	single	world			Cerulean	unknown	7770652	Cerulean :: St. Trina's Blossom - near Garden of Deep Purple, may be sweep-granted by Putrescent Knight (m22_00) [f400740]
2047440360	530865	clear	442360, Restart, function() { EndIf(EventFlag(2047440360)); Wai	lot_gates					endif-bailout-inverts	lot_gates:530865:2047442360	unknown	world	Gravesite	flag_decode	Gravesite	no	7773873	Gravesite :: Moonrithyll's Knight Sword - around Castle Front, may be sweep-granted by Ghostflame Dragon (m61_45_44) [f530865]
9146	580600	set	EndIf(!PlayerIsInOwnWorld()); ;; EndIf(EventFlag(580600)); ;; WaitFor(EventFlag(580600) || EventFlag(9146)); ;; EndIf(EventFlag(580600)); ;; > WaitFor(EventFlag(580600));	treasure_enablers					enabler-alternation-with-the-checks-own-flag	treasure_enablers:580600:900005580	unknown	world	Shadow Keep	setter_map	Belurat	yes	7770810	Belurat :: Message from Leda - near Scaduview Cross, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f580600]
7605	11007985	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:11007985:90005774	single	world	Mt. Gelmir	test_map	Leyndell	yes	7900180	Leyndell :: Raging Wolf Greaves - around East Capital Rampart, may be sweep-granted by Morgott, the Omen King (m11_00) [f11007985]
11109656	11107900	set	$InitializeCommonEvent(90005774) arg0	lot_gates	Dark Round Table Space_Dark Hours	暗黒円卓空間_暗黒時	emevd_event	1	commonarg-positive-by-construction	lot_gates:11107900:90005774	single	world	Roundtable Hold	setter_map	Roundtable Hold	no	7771041	Roundtable Hold :: Clinging Bone - around Table of Lost Grace [f11107900]
12010593	12017090	unknown	); WaitFor(PlayerIsInOwnWorld() && !EventFlag(12010593) && InArea	lot_gates	Great poison swamp ruins appearance event 2	大毒沼遺跡出現イベント2	emevd_event	1	treasure-verb-crossproduct	lot_gates:12017090:12012593	unknown	world	Ainsel River	setter_map	Ainsel River	no	7771048	Ainsel River :: Somber Smithing Stone [9] - near Lake of Rot Shoreside, may be sweep-granted by Astel, Naturalborn of the Void (m12_04) [f12017090]
12052412	12057950	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:12057950:90005792	single	world			Mohgwyn	unknown	7900187	Mohgwyn :: War Surgeon Trousers - around Palace Approach Ledge-Road, may be sweep-granted by Mohg, Lord of Blood (m12_05) [f12057950]
15000800	15007990	set	if (EventFlag(15000800)) { ;; > if (!EventFlag(15000801)) { ;; > WaitFor(EventFlag(15002805) && InArea(10000, 15002800)); ;; > if (PlayerIsInOwnWorld()) { ;; > if (PlayerIsInOwnWor	treasure_enablers	Defeat Arbitrator Marenia	調停者マレニア撃破	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:15007990:15002810	unknown	world			Haligtree	unknown	7771665	Haligtree :: Miquella's Needle - near Malenia, Goddess of Rot, may be sweep-granted by Loretta, Knight of the Haligtree (m15_00) [f15007990]
15002805	15007990	unknown	if (EventFlag(15000800)) { ;; > if (!EventFlag(15000801)) { ;; > WaitFor(EventFlag(15002805) && InArea(10000, 15002800)); ;; > if (PlayerIsInOwnWorld()) { ;; > if (PlayerIsInOwnWor	treasure_enablers					enabler-not-an-eventflag-test-above-the-enable	treasure_enablers:15007990:15002810	unknown	world			Haligtree	unknown	7771665	Haligtree :: Miquella's Needle - near Malenia, Goddess of Rot, may be sweep-granted by Loretta, Knight of the Haligtree (m15_00) [f15007990]
16000800	16007690	clear	, assetEntityId2, entityId) { EndIf(EventFlag(16000800) || !Playe	lot_gates	Defeat the Ghoul King	グールの王撃破	emevd_event	1	endif-bailout-inverts	lot_gates:16007690:16002691	unknown	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7771715	Mt. Gelmir :: Serpent-Hunter - around Volcano Manor, may be sweep-granted by Rykard, Lord of Blasphemy (m16_00) [f16007690]
16002696	16007690	set	onButtonInArea(9532, assetEntityId2) && EventFlag(16002696)); Del	lot_gates	Storm Ruler derivative weapon possession check	ストームルーラー派生武器所持チェック	emevd_event	1	waitfor-blocks-until-set	lot_gates:16007690:16002691	unknown	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7771715	Mt. Gelmir :: Serpent-Hunter - around Volcano Manor, may be sweep-granted by Rykard, Lord of Blasphemy (m16_00) [f16007690]
16000850	16007710	unknown	002850, Restart, function() { EndIf(EventFlag(16000850)); Wai	lot_gates	Defeat mid-boss	中ボス撃破	emevd_event	1	treasure-verb-crossproduct	lot_gates:16007710:16002850	single	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7771717	Mt. Gelmir :: Serpent's Amnion - near Temple of Eiglay, may be sweep-granted by Abductor Virgin (Swinging Sickle) (m16_00) [f16007710]
16000850	16007710	unknown	16002855, Restart, function() { if (EventFlag(16000850)) {	lot_gates	Defeat mid-boss	中ボス撃破	emevd_event	1	treasure-verb-crossproduct	lot_gates:16007710:16002855	unknown	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7771717	Mt. Gelmir :: Serpent's Amnion - near Temple of Eiglay, may be sweep-granted by Abductor Virgin (Swinging Sickle) (m16_00) [f16007710]
16000851	16007710	unknown	DisableCharacterAI(16000850); if (!EventFlag(16000851)) {	lot_gates	Mid-boss appears	中ボス出現	emevd_event	1	treasure-verb-crossproduct	lot_gates:16007710:16002855	unknown	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7771717	Mt. Gelmir :: Serpent's Amnion - near Temple of Eiglay, may be sweep-granted by Abductor Virgin (Swinging Sickle) (m16_00) [f16007710]
16002855	16007710	unknown	alse); } else { L1: WaitFor(EventFlag(16002855) && InArea	lot_gates					treasure-verb-crossproduct	lot_gates:16007710:16002855	unknown	world			Mt. Gelmir	unknown	7771717	Mt. Gelmir :: Serpent's Amnion - near Temple of Eiglay, may be sweep-granted by Abductor Virgin (Swinging Sickle) (m16_00) [f16007710]
16002181	16007940	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:16007940:90005792	single	world			Mt. Gelmir	unknown	7771719	Mt. Gelmir :: Ghiza's Wheel - around Volcano Manor, may be sweep-granted by Godskin Noble (m16_00) [f16007940]
16009264	16007950	clear	(chrEntityId, chrEntityId2) { EndIf(EventFlag(16009264)); Wai	lot_gates	NPC230 Mistress Escort_Battle ends	NPC230女主人の護衛_戦闘終了	emevd_event	1	endif-bailout-inverts	lot_gates:16007950:16003706	single	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7771720	Mt. Gelmir :: [Incantation] Aspects of the Crucible: Breath - around Volcano Manor, may be sweep-granted by Abductor Virgin (Swinging Sickle) (m16_00) [f16007950]
20000544	20007810	unknown	cterFadeOnEnable(20000800); if (EventFlag(20000544)) {	lot_gates					treasure-verb-crossproduct	lot_gates:20007810:20002810	unknown	world			Belurat	unknown	7771809	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]
20000800	20007810	unknown	asSpEffect(10000, 9646)) || EventFlag(20000800)); Han	lot_gates					treasure-verb-crossproduct	lot_gates:20007810:20002800	unknown	world	Belurat	setter_map	Belurat	no	7771809	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]
20000800	20007810	unknown	20002810, Restart, function() { if (EventFlag(20000800)) {	lot_gates					treasure-verb-crossproduct	lot_gates:20007810:20002810	unknown	world	Belurat	setter_map	Belurat	no	7771809	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]
20000801	20007810	unknown	000, TargetType.BluePhantom)); if (!EventFlag(20000801)) {	lot_gates					treasure-verb-crossproduct	lot_gates:20007810:20002810	unknown	world	Belurat	setter_map	Belurat	no	7771809	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]
