# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 313 evidence rows (300 game-data, 13 CC-wiki), 270 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
flag:7609	flag:400401	requires	game:lot_gates:400401:14000712	single	game_data	lot_gates			Raya Lucaria Academy :: Eccentric's Breeches - around Church of the Cuckoo, also granted by Rennala, Queen of the Full Moon (m14_00) [f400401]		Raya Lucaria Academy	401)); WaitFor(ElapsedSeconds(2) && EventFlag(7609));	event_flag:7609	questline_dag.tsv:lot_gates						project-derived
flag:1036412703	flag:400410	excludes	game:lot_gates:400410:3052	unknown	game_data	lot_gates		set by NPC talk 228006000 on m60_00_00_00	Liurnia :: Latenna the Albinauric - around Slumbering Wolf's Shack, also granted by Deathbird (m60_37_42) [f400410]	Liurnia	Liurnia	; WaitFor(EventFlag(1036419209) && !EventFlag(1036412703)); Awa	event_flag:1036412703	questline_dag.tsv:lot_gates						project-derived
flag:1036419209	flag:400410	requires	game:lot_gates:400410:3052	unknown	game_data	lot_gates		set by NPC talk 228006000 on m60_00_00_00	Liurnia :: Latenna the Albinauric - around Slumbering Wolf's Shack, also granted by Deathbird (m60_37_42) [f400410]	Liurnia	Liurnia	EndIf(EventFlag(4103)); WaitFor(EventFlag(1036419209) && !Event	event_flag:1036419209	questline_dag.tsv:lot_gates						project-derived
flag:1036419215	flag:400410	requires	game:lot_gates:400410:90005750	single	game_data	lot_gates		NPC228 Wolf Rider_NPC initialization event_Initial state	Liurnia :: Latenna the Albinauric - around Slumbering Wolf's Shack, also granted by Deathbird (m60_37_42) [f400410]	Liurnia	Liurnia	$InitializeCommonEvent(90005750) arg5	event_flag:1036419215	questline_dag.tsv:lot_gates						project-derived
flag:4103	flag:400410	excludes	game:lot_gates:400410:3052	unknown	game_data	lot_gates		NPC330_Atonement Priest_Performing absolution	Liurnia :: Latenna the Albinauric - around Slumbering Wolf's Shack, also granted by Deathbird (m60_37_42) [f400410]	Liurnia	Liurnia	EndIf(EventFlag(400410)); EndIf(EventFlag(4103)); Wai	event_flag:4103	questline_dag.tsv:lot_gates						project-derived
flag:1047589206	flag:400411	unknown	game:esd_gifts:400411:228106000	single	game_data	esd_gifts		set by NPC talk 228106000 on m60_00_00_00	Consecrated Snowfield :: Somber Ancient Dragon Smithing Stone - around Apostate Derelict, also granted by Death Rite Bird (m60_48_57) [f400411]	Consecrated Snowfield	Consecrated Snowfield	talk 228106000 gate_sense=0 lot 104110	event_flag:1047589206	questline_dag.tsv:esd_gifts						project-derived
flag:1047589210	flag:400411	requires	game:lot_gates:400411:90005750	single	game_data	lot_gates		NPC228 Wolf Rider_Waiting for extinction animation to play	Consecrated Snowfield :: Somber Ancient Dragon Smithing Stone - around Apostate Derelict, also granted by Death Rite Bird (m60_48_57) [f400411]	Consecrated Snowfield	Consecrated Snowfield	$InitializeCommonEvent(90005750) arg5	event_flag:1047589210	questline_dag.tsv:lot_gates						project-derived
flag:3829	flag:400460	requires	game:lot_gates:400460:90005750	single	game_data	lot_gates		NPC226 Living Small Pot_Character state transition	Liurnia :: Companion Jar - near Jarburg, also granted by Tibia Mariner (m60_39_44) [f400460]		Liurnia	$InitializeCommonEvent(90005750) arg5	event_flag:3829	questline_dag.tsv:lot_gates						project-derived
flag:1047419201	flag:400470	requires	game:esd_gifts:400470:221006000	single	game_data	esd_gifts		Giant pot event_raise event end flag	Caelid :: Great-Jar's Arsenal - m60_47_41 (region unconfirmed), also granted by Mad Pumpkin Head (Hammer) (m60_48_40) [f400470]		Caelid	talk 221006000 gate_sense=1 lot 104700	event_flag:1047419201	questline_dag.tsv:esd_gifts						project-derived
flag:7610	flag:400480	requires	game:lot_gates:400480:90005774	single	game_data	lot_gates			Haligtree :: Rotten Winged Sword Insignia - around Prayer Room, also granted by Loretta, Knight of the Haligtree (m15_00) [f400480]		Haligtree	$InitializeCommonEvent(90005774) arg0	event_flag:7610	questline_dag.tsv:lot_gates						project-derived
flag:11109656	flag:400490	requires	game:lot_gates:400490:90005750	single	game_data	lot_gates		Dark Round Table Space_Dark Hours	Roundtable Hold :: Royal Remains Greaves - around Table of Lost Grace [f400490]	Roundtable Hold	Roundtable Hold	$InitializeCommonEvent(90005750) arg5	event_flag:11109656	questline_dag.tsv:lot_gates						project-derived
flag:11059305	flag:400500	requires	game:lot_gates:400500:90005750	single	game_data	lot_gates		NPC112 Golden Masked Seeker_Item Light_Revisited	Ashen Capital :: Gold Waistwrap - around Elden Throne, also granted by Sir Gideon Ofnir, the All-Knowing (m11_05) [f400500]	Leyndell	Ashen Capital	$InitializeCommonEvent(90005750) arg5	event_flag:11059305	questline_dag.tsv:lot_gates						project-derived
flag:7612	flag:400510	requires	game:lot_gates:400510:90005774	single	game_data	lot_gates			Altus :: Great Stars - around Bower of Bounty, also granted by Sanguine Noble (m60_40_53) [f400510]		Altus	$InitializeCommonEvent(90005774) arg0	event_flag:7612	questline_dag.tsv:lot_gates						project-derived
flag:4927	flag:400590	requires	game:esd_gifts:400590:418001205	single	game_data	esd_gifts			Scadu Altus :: Lacerating Crossed-Tree - around Highroad Cross, also granted by Ralva the Great Red Bear (m61_49_45) [f400590]		Scadu Altus	talk 418001205 gate_sense=1 lot 105900	event_flag:4927	questline_dag.tsv:esd_gifts						project-derived
flag:4927	flag:400590	requires	game:esd_gifts:400590:418006100	single	game_data	esd_gifts			Scadu Altus :: Lacerating Crossed-Tree - around Highroad Cross, also granted by Ralva the Great Red Bear (m61_49_45) [f400590]		Scadu Altus	talk 418006100 gate_sense=1 lot 105900	event_flag:4927	questline_dag.tsv:esd_gifts						project-derived
flag:4927	flag:400592	requires	game:esd_gifts:400592:418001205	single	game_data	esd_gifts			Scadu Altus :: Retaliatory Crossed-Tree - around Highroad Cross, also granted by Black Knight Garrew (m61_47_45) [f400592]		Scadu Altus	talk 418001205 gate_sense=1 lot 105910	event_flag:4927	questline_dag.tsv:esd_gifts						project-derived
flag:4927	flag:400592	requires	game:esd_gifts:400592:418006100	single	game_data	esd_gifts			Scadu Altus :: Retaliatory Crossed-Tree - around Highroad Cross, also granted by Black Knight Garrew (m61_47_45) [f400592]		Scadu Altus	talk 418006100 gate_sense=1 lot 105910	event_flag:4927	questline_dag.tsv:esd_gifts						project-derived
flag:7624	flag:400594	requires	game:lot_gates:400594:90005776	single	game_data	lot_gates			Scadu Altus :: Ash of War: Swift Slash - around Shadow Keep Main Gate, also granted by Golden Hippopotamus (m21_00) [f400594]		Scadu Altus	$InitializeCommonEvent(90005776) arg1	event_flag:7624	questline_dag.tsv:lot_gates						project-derived
flag:7622	flag:400595	requires	game:lot_gates:400595:90005776	single	game_data	lot_gates			Shadow Keep :: Ansbach's Longbow - around Storehouse, First Floor (1), also granted by Base Serpent Messmer (m21_01) [f400595]		Shadow Keep	$InitializeCommonEvent(90005776) arg1	event_flag:7622	questline_dag.tsv:lot_gates						project-derived
flag:4448	flag:400598	requires	game:lot_gates:400598:90005750	single	game_data	lot_gates			Enir Ilim :: Leda's Armor - near Gate of Divinity, also granted by Radahn, Consort of Miquella (m20_01) [f400598]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4448	questline_dag.tsv:lot_gates						project-derived
flag:21019365	flag:400600	unknown	game:esd_gifts:400600:417002101	single	game_data	esd_gifts		set by NPC talk 417002101 on m21_01_00_00	Enir Ilim :: Golden Lion Shield - m60_49_40 (region unconfirmed) [f400600]	Shadow Keep	Enir Ilim	talk 417002101 gate_sense=0 lot 106000	event_flag:21019365	questline_dag.tsv:esd_gifts						project-derived
flag:21019365	flag:400600	unknown	game:esd_gifts:400600:417006100	single	game_data	esd_gifts		set by NPC talk 417002101 on m21_01_00_00	Enir Ilim :: Golden Lion Shield - m60_49_40 (region unconfirmed) [f400600]	Shadow Keep	Enir Ilim	talk 417006100 gate_sense=0 lot 106000	event_flag:21019365	questline_dag.tsv:esd_gifts						project-derived
flag:2046429375	flag:400602	requires	game:lot_gates:400602:90005750	any	game_data	lot_gates			Enir Ilim :: Freyja's Greaves - near Cleansing Chamber Anteroom, also granted by Radahn, Consort of Miquella (m20_01) [f400602]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:2046429375	questline_dag.tsv:lot_gates						project-derived
flag:4427	flag:400602	requires	game:lot_gates:400602:90005750	any	game_data	lot_gates			Enir Ilim :: Freyja's Greaves - near Cleansing Chamber Anteroom, also granted by Radahn, Consort of Miquella (m20_01) [f400602]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4427	questline_dag.tsv:lot_gates						project-derived
flag:2046429206	flag:400610	unknown	game:esd_gifts:400610:414002101	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Gravesite :: Cross Map - around Altar South [f400610]	Gravesite	Gravesite	talk 414002101 gate_sense=0 lot 106100	event_flag:2046429206	questline_dag.tsv:esd_gifts						project-derived
flag:2046429206	flag:400610	unknown	game:esd_gifts:400610:414006100	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Gravesite :: Cross Map - around Altar South [f400610]	Gravesite	Gravesite	talk 414006100 gate_sense=0 lot 106100	event_flag:2046429206	questline_dag.tsv:esd_gifts						project-derived
flag:2046429210	flag:400610	unknown	game:esd_gifts:400610:414002101	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Gravesite :: Cross Map - around Altar South [f400610]	Gravesite	Gravesite	talk 414002101 gate_sense=1 lot 106120	event_flag:2046429210	questline_dag.tsv:esd_gifts						project-derived
flag:2046429210	flag:400610	unknown	game:esd_gifts:400610:414006100	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Gravesite :: Cross Map - around Altar South [f400610]	Gravesite	Gravesite	talk 414006100 gate_sense=1 lot 106120	event_flag:2046429210	questline_dag.tsv:esd_gifts						project-derived
flag:2048459205	flag:400610	unknown	game:esd_gifts:400610:414002101	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Gravesite :: Cross Map - around Altar South [f400610]	Scadu Altus	Gravesite	talk 414002101 gate_sense=0 lot 106120	event_flag:2048459205	questline_dag.tsv:esd_gifts						project-derived
flag:2048459205	flag:400610	unknown	game:esd_gifts:400610:414006100	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Gravesite :: Cross Map - around Altar South [f400610]	Scadu Altus	Gravesite	talk 414006100 gate_sense=0 lot 106120	event_flag:2048459205	questline_dag.tsv:esd_gifts						project-derived
flag:2046422700	flag:400612	unknown	game:esd_gifts:400612:414002101	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Shadow Keep :: Furnace Visage - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400612]	Gravesite	Shadow Keep	talk 414002101 gate_sense=1 lot 106110	event_flag:2046422700	questline_dag.tsv:esd_gifts						project-derived
flag:2046422700	flag:400612	unknown	game:esd_gifts:400612:414006100	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Shadow Keep :: Furnace Visage - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400612]	Gravesite	Shadow Keep	talk 414006100 gate_sense=1 lot 106110	event_flag:2046422700	questline_dag.tsv:esd_gifts						project-derived
flag:2048452700	flag:400612	unknown	game:esd_gifts:400612:414002101	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Shadow Keep :: Furnace Visage - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400612]	Scadu Altus	Shadow Keep	talk 414002101 gate_sense=1 lot 106110	event_flag:2048452700	questline_dag.tsv:esd_gifts						project-derived
flag:2048452700	flag:400612	unknown	game:esd_gifts:400612:414006100	unknown	game_data	esd_gifts		set by NPC talk 414002101 on m21_01_00_00	Shadow Keep :: Furnace Visage - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400612]	Scadu Altus	Shadow Keep	talk 414006100 gate_sense=1 lot 106110	event_flag:2048452700	questline_dag.tsv:esd_gifts						project-derived
flag:2044460180	flag:400614	requires	game:lot_gates:400614:90005774	any	game_data	lot_gates			Enir Ilim :: Soiled Loincloth - around Gate of Divinity, also granted by Radahn, Consort of Miquella (m20_01) [f400614]	Ancient Ruins	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2044460180	questline_dag.tsv:lot_gates						project-derived
flag:4370	flag:400614	requires	game:lot_gates:400614:90005750	single	game_data	lot_gates			Enir Ilim :: Soiled Loincloth - around Gate of Divinity, also granted by Radahn, Consort of Miquella (m20_01) [f400614]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4370	questline_dag.tsv:lot_gates						project-derived
flag:7623	flag:400614	requires	game:lot_gates:400614:90005776	single	game_data	lot_gates			Enir Ilim :: Soiled Loincloth - around Gate of Divinity, also granted by Radahn, Consort of Miquella (m20_01) [f400614]	Scadu Altus	Enir Ilim	$InitializeCommonEvent(90005776) arg1	event_flag:7623	questline_dag.tsv:lot_gates						project-derived
flag:21019316	flag:400620	unknown	game:esd_gifts:400620:416002101	unknown	game_data	esd_gifts		set by NPC talk 416002101 on m21_01_00_00	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400620]	Shadow Keep	Shadow Keep	talk 416002101 gate_sense=0 lot 106200	event_flag:21019316	questline_dag.tsv:esd_gifts						project-derived
flag:21019317	flag:400620	unknown	game:esd_gifts:400620:416002101	unknown	game_data	esd_gifts		set by NPC talk 416002101 on m21_01_00_00	Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400620]	Shadow Keep	Shadow Keep	talk 416002101 gate_sense=0 lot 106200	event_flag:21019317	questline_dag.tsv:esd_gifts						project-derived
flag:21019328	flag:400620	requires	game:lot_gates:400620:90005750	single	game_data	lot_gates			Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400620]		Shadow Keep	$InitializeCommonEvent(90005750) arg5	event_flag:21019328	questline_dag.tsv:lot_gates						project-derived
flag:21019331	flag:400622	requires	game:lot_gates:400622:90005750	single	game_data	lot_gates			Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400622]		Shadow Keep	$InitializeCommonEvent(90005750) arg5	event_flag:21019331	questline_dag.tsv:lot_gates						project-derived
flag:7621	flag:400622	requires	game:lot_gates:400622:90005776	single	game_data	lot_gates			Shadow Keep :: Ansbach's Boots - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400622]	Scadu Altus	Shadow Keep	$InitializeCommonEvent(90005776) arg1	event_flag:7621	questline_dag.tsv:lot_gates						project-derived
flag:4408	flag:400624	requires	game:lot_gates:400624:90005750	single	game_data	lot_gates			Enir Ilim :: Furious Blade of Ansbach - near Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400624]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4408	questline_dag.tsv:lot_gates						project-derived
flag:21019332	flag:400625	requires	game:lot_gates:400625:90005750	single	game_data	lot_gates			Shadow Keep :: Letter for Freyja - around Storehouse, First Floor, also granted by Base Serpent Messmer (m21_01) [f400625]		Shadow Keep	$InitializeCommonEvent(90005750) arg5	event_flag:21019332	questline_dag.tsv:lot_gates						project-derived
flag:2048439206	flag:400630	unknown	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts		set by NPC talk 419002200 on m22_00_00_00	Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439206	questline_dag.tsv:esd_gifts						project-derived
flag:2048439207	flag:400630	requires	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts			Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439207	questline_dag.tsv:esd_gifts						project-derived
flag:2048439225	flag:400630	unknown	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts		set by NPC talk 419002200 on m22_00_00_00	Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439225	questline_dag.tsv:esd_gifts						project-derived
flag:2048439228	flag:400630	unknown	game:esd_gifts:400630:419006100	unknown	game_data	esd_gifts		set by NPC talk 419002200 on m22_00_00_00	Gravesite :: Thiollier's Concoction [f400630]	Gravesite	Gravesite	talk 419006100 gate_sense=1 lot 106300	event_flag:2048439228	questline_dag.tsv:esd_gifts						project-derived
flag:22000496	flag:400632	requires	game:lot_gates:400632:90005774	single	game_data	lot_gates			Cerulean :: St. Trina's Smile - near Garden of Deep Purple, also granted by Putrescent Knight (m22_00) [f400632]	Cerulean	Cerulean	$InitializeCommonEvent(90005774) arg0	event_flag:22000496	questline_dag.tsv:lot_gates						project-derived
flag:4469	flag:400634	requires	game:lot_gates:400634:90005750	single	game_data	lot_gates			Enir Ilim :: Thiollier's Trousers - near Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400634]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4469	questline_dag.tsv:lot_gates						project-derived
flag:4385	flag:400642	requires	game:esd_gifts:400642:415006100	single	game_data	esd_gifts			Gravesite :: Black Syrup [f400642]		Gravesite	talk 415006100 gate_sense=1 lot 106410	event_flag:4385	questline_dag.tsv:esd_gifts						project-derived
flag:2045429280	flag:400644	requires	game:lot_gates:400644:90005750	any	game_data	lot_gates			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, also granted by Needle Knight Leda (m20_01) [f400644]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:2045429280	questline_dag.tsv:lot_gates						project-derived
flag:4386	flag:400644	requires	game:lot_gates:400644:90005750	any	game_data	lot_gates			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, also granted by Needle Knight Leda (m20_01) [f400644]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4386	questline_dag.tsv:lot_gates						project-derived
flag:4387	flag:400644	requires	game:lot_gates:400644:90005750	any	game_data	lot_gates			Enir Ilim :: Moore's Bell Bearing - near Cleansing Chamber Anteroom, also granted by Needle Knight Leda (m20_01) [f400644]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4387	questline_dag.tsv:lot_gates						project-derived
flag:2045410180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2045410180	questline_dag.tsv:lot_gates						project-derived
flag:2045429297	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]	Gravesite	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2045429297	questline_dag.tsv:lot_gates						project-derived
flag:2047460184	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2047460184	questline_dag.tsv:lot_gates						project-derived
flag:2048400180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2048400180	questline_dag.tsv:lot_gates						project-derived
flag:2048440180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]	Ensis	Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2048440180	questline_dag.tsv:lot_gates						project-derived
flag:2049460180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2049460180	questline_dag.tsv:lot_gates						project-derived
flag:2050470180	flag:400645	requires	game:lot_gates:400645:90005774	any	game_data	lot_gates			Enir Ilim :: Verdigris Greaves - around Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400645]		Enir Ilim	$InitializeCommonEvent(90005774) arg0	event_flag:2050470180	questline_dag.tsv:lot_gates						project-derived
flag:2051459220	flag:400660	unknown	game:esd_gifts:400660:420006100	single	game_data	esd_gifts		set by NPC talk 420006100 on m61_00_00_00	Scadu Altus :: Hole-Laden Necklace [f400660]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=0 lot 106600	event_flag:2051459220	questline_dag.tsv:esd_gifts						project-derived
flag:2051459208	flag:400661	unknown	game:esd_gifts:400661:420006100	unknown	game_data	esd_gifts		set by NPC talk 420006100 on m61_00_00_00	Scadu Altus :: Beloved Stardust [f400661]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=0 lot 106630	event_flag:2051459208	questline_dag.tsv:esd_gifts						project-derived
flag:2051459217	flag:400661	excludes	game:esd_gifts:400661:420006100	unknown	game_data	esd_gifts			Scadu Altus :: Beloved Stardust [f400661]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=0 lot 106610	event_flag:2051459217	questline_dag.tsv:esd_gifts						project-derived
flag:2051459208	flag:400662	unknown	game:esd_gifts:400662:420006100	single	game_data	esd_gifts		set by NPC talk 420006100 on m61_00_00_00	Scadu Altus :: Ruins Map (3rd) [f400662]	Scadu Altus	Scadu Altus	talk 420006100 gate_sense=1 lot 106620	event_flag:2051459208	questline_dag.tsv:esd_gifts						project-derived
flag:2051450800	flag:400666	requires	game:lot_gates:400666:90005750	single	game_data	lot_gates			Scadu Altus :: [Sorcery] Cherishing Fingers - around Recluses' River Upstream, also granted by Rakshasa (m61_51_44) [f400666]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:2051450800	questline_dag.tsv:lot_gates						project-derived
flag:2051459742	flag:400671	requires	game:lot_gates:400671:90005750	single	game_data	lot_gates		set by NPC talk 409006100 on m61_00_00_00	Scadu Altus :: Sword of Night - near Cathedral of Manus Metyr, also granted by Rakshasa (m61_51_44) [f400671]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:2051459742	questline_dag.tsv:lot_gates						project-derived
flag:2051450180	flag:400672	requires	game:lot_gates:400672:90005774	single	game_data	lot_gates			Scadu Altus :: Claws of Night - near Cathedral of Manus Metyr, also granted by Rakshasa (m61_51_44) [f400672]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005774) arg0	event_flag:2051450180	questline_dag.tsv:lot_gates						project-derived
flag:21009210	flag:400690	unknown	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, also granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	!EventFlag(21009214))); GotoIf(L1, EventFlag(21009210)); Got	event_flag:21009210	questline_dag.tsv:lot_gates						project-derived
flag:21009211	flag:400690	unknown	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, also granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	1, EventFlag(21009210)); GotoIf(L2, EventFlag(21009211)); End	event_flag:21009211	questline_dag.tsv:lot_gates						project-derived
flag:21009214	flag:400690	requires	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, also granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	)); EndIf(!(EventFlag(21009240) && !EventFlag(21009214))); Go	event_flag:21009214	questline_dag.tsv:lot_gates						project-derived
flag:21009240	flag:400690	excludes	game:lot_gates:400690:4931	unknown	game_data	lot_gates		set by NPC talk 413002100 on m21_00_00_00	Scadu Altus :: Fire Knight Queelign - around Shadow Keep Main Gate, also granted by Golden Hippopotamus (m21_00) [f400690]		Scadu Altus	dIf(!PlayerIsInOwnWorld()); EndIf(!(EventFlag(21009240) && !Event	event_flag:21009240	questline_dag.tsv:lot_gates						project-derived
flag:21009213	flag:400692	requires	game:lot_gates:400692:90005750	single	game_data	lot_gates			Scadu Altus :: Queelign's Greatsword - around Shadow Keep Main Gate, also granted by Golden Hippopotamus (m21_00) [f400692]		Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:21009213	questline_dag.tsv:lot_gates						project-derived
flag:2049399741	flag:400702	unknown	game:esd_gifts:400702:406006100	single	game_data	esd_gifts		set by NPC talk 406006100 on m61_00_00_00	Jagged Peak :: [Incantation] Dragonbolt of Florissax [f400702]	Jagged Peak	Jagged Peak	talk 406006100 gate_sense=0 lot 107020	event_flag:2049399741	questline_dag.tsv:esd_gifts						project-derived
flag:2049399729	flag:400704	requires	game:lot_gates:400704:90005750	single	game_data	lot_gates			Jagged Peak :: Flowerstone Gavel - near Rest of the Dread Dragon, also granted by Bayle the Dread (m61_54_39) [f400704]	Jagged Peak	Jagged Peak	$InitializeCommonEvent(90005750) arg5	event_flag:2049399729	questline_dag.tsv:lot_gates						project-derived
flag:2052409207	flag:400710	unknown	game:esd_gifts:400710:403006100	unknown	game_data	esd_gifts		set by NPC talk 403006100 on m61_00_00_00	Jagged Peak :: Igon's Furled Finger - around Foot of the Jagged Peak, also granted by Bayle the Dread (m61_54_39) [f400710]	Jagged Peak	Jagged Peak	talk 403006100 gate_sense=0 lot 107100	event_flag:2052409207	questline_dag.tsv:esd_gifts						project-derived
flag:4267	flag:400710	requires	game:esd_gifts:400710:403006100	unknown	game_data	esd_gifts			Jagged Peak :: Igon's Furled Finger - around Foot of the Jagged Peak, also granted by Bayle the Dread (m61_54_39) [f400710]		Jagged Peak	talk 403006100 gate_sense=1 lot 107100	event_flag:4267	questline_dag.tsv:esd_gifts						project-derived
flag:2052409211	flag:400712	requires	game:lot_gates:400712:90005750	single	game_data	lot_gates			Jagged Peak :: Igon's Greatbow with Ash of War: Igon's Drake Hunt - near Foot of the Jagged Peak, also granted by Bayle the Dread (m61_54_39) [f400712]	Jagged Peak	Jagged Peak	$InitializeCommonEvent(90005750) arg5	event_flag:2052409211	questline_dag.tsv:lot_gates						project-derived
flag:2052409212	flag:400714	requires	game:lot_gates:400714:90005750	single	game_data	lot_gates			Jagged Peak :: Igon's Bell Bearing - near Foot of the Jagged Peak, also granted by Bayle the Dread (m61_54_39) [f400714]	Jagged Peak	Jagged Peak	$InitializeCommonEvent(90005750) arg5	event_flag:2052409212	questline_dag.tsv:lot_gates						project-derived
